property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermarket
25067,-37.589631,144.936532,103 Hanson Road,CRAIGIEBURN,6150000,house,2016,5,2,2,SC_110,0.995,40221,1.483,46,0,hospital_104,6.945,S_178,0.535
15931,-37.704314000000004,144.897118,128 Gowanbrae Drive,GOWANBRAE,9010000,house,2015,3,2,1,SC_010,1.409,20032,1.771,33,0,hospital_184,4.286,S_209,2.375
28074,-37.794672,144.980527,123 Westgarth Street,FITZROY,8950000,house,2014,2,2,0,SC_008,2.131,19975,1.323,10,0,hospital_188,1.433,S_200,0.445
68638,-37.853922,145.014777,7 New Street,ARMADALE,10125000,house,2010,1,1,0,SC_038,1.593,19946,0.359,22,0,hospital_132,0.518,S_115,1.061
41591,-37.741203000000006,145.064215,14 Invermay Grove,ROSANNA,11340000,house,2016,3,1,1,SC_017,1.665,19936,0.252,31,0,hospital_090,1.572,S_100,2.033
41069,-37.693518,145.057408,7 Joshua Court,BUNDOORA,3600000,house,2011,3,1,1,SC_062,5.274,19984,3.028,37,0,hospital_041,0.538,S_155,0.619
28599,-37.795753000000005,144.98773300000002,315 Wellington Street,COLLINGWOOD,9633000,house,2015,2,1,0,SC_008,2.385,19975,0.702,10,0,hospital_178,1.532,S_060,0.747
78669,-37.935256,145.151398,16 Blissington Street,SPRINGVALE,7280000,house,2013,3,1,1,SC_073,4.43,19914,1.16,42,0,hospital_076,3.095,S_075,2.029
41194,-37.714696,145.03006100000002,8 Stymie Street,KINGSBURY,4466000,house,2013,3,1,1,SC_047,2.655,20009,1.961,32,0,hospital_025,1.182,S_225,1.143
22375,-37.7204361,144.9526062,24 Tonkin Avenue,COBURG NORTH,4620000,house,2009,2,1,1,SC_030,1.35,19963,0.769,32,0,hospital_084,3.781,S_004,1.929
69279,-37.845958,145.03201299999998,7 Mayfield Avenue,MALVERN,37100000,house,2012,4,2,2,SC_038,2.173,19910,0.685,13,0,hospital_157,1.878,S_235,1.607
4983,-37.86791229,144.8273773,19 McBain Street,ALTONA,2108000,house,2009,3,1,1,SC_033,4.897,19926,0.217,30,0,hospital_141,5.674,S_128,0.231
33889,-37.72133255,144.9910126,15 Kingsley Road,RESERVOIR,6045000,house,2009,3,1,1,SC_103,2.248,20011,1.301,28,0,hospital_139,0.749,S_030,1.13
6202,-37.794187,144.82623700000002,15 Anderson Road,SUNSHINE,5360000,house,2013,3,1,1,SC_102,1.469,20021,0.858,26,0,hospital_174,1.918,S_080,1.522
77848,-37.923869,145.16850300000002,29 Lea Road,MULGRAVE,12580000,house,2016,3,2,1,SC_073,2.488,19914,3.072,42,0,hospital_065,4.156,S_148,2.201
87368,-37.93301773,145.010025,14 Lagnicourt Street,HAMPTON,10010000,house,2008,3,2,2,SC_046,2.589,19949,0.932,26,0,hospital_036,1.185,S_088,0.821
41418,-37.750703,145.063371,10 Olive Grove,HEIDELBERG,7440000,house,2013,3,1,1,SC_017,0.723,19935,0.747,29,0,hospital_066,0.525,S_100,1.042
69065,-37.850776,145.041131,31 Cressy Street,MALVERN,27300000,house,2014,4,1,1,SC_023,2.834,19911,0.166,15,0,hospital_168,1.327,S_235,1.5
56973,-37.826029999999996,145.079959,1 Scott Street,CANTERBURY,24320000,house,2011,4,2,0,SC_099,1.937,19893,0.205,26,0,hospital_168,3.125,S_160,1.272
54375,-37.8267,145.03526100000002,3 Kenwood Lane,HAWTHORN,18880000,house,2015,2,1,0,SC_083,0.694,19904,0.592,20,0,hospital_127,0.197,S_208,0.75
57874,-37.82411957,145.1461945,24 Laurel Grove,BLACKBURN,8723000,house,2008,3,1,1,SC_037,2.165,19898,0.562,31,0,hospital_060,1.313,S_018,0.819
38608,-37.758378,145.046018,133 Ivanhoe Parade,IVANHOE,11600000,house,2010,4,3,2,SC_001,1.125,19934,0.907,27,0,hospital_046,1.2,S_219,1.162
14834,-37.760486,144.89593,83 Fawkner Street,ABERFELDIE,16900000,house,2012,5,3,2,SC_085,1.554,20037,1.852,21,0,hospital_068,1.677,S_049,1.533
62471,-37.824898,145.248308,1/8 Coleman Street,HEATHMONT,3825000,house,2016,2,1,0,SC_032,2.183,19871,0.504,45,0,hospital_105,1.599,S_190,2.164
87950,-37.94044876,145.01121519999998,79 Service Street,HAMPTON,18190000,house,2008,4,2,2,SC_046,2.384,19949,0.899,26,0,hospital_036,0.694,S_088,0.868
61698,-37.82370758,145.22685239999998,2a Surrey Street,RINGWOOD,5600000,house,2009,2,1,2,SC_032,1.232,19902,0.89,41,0,hospital_105,1.998,S_040,1.319
29783,-37.767425,144.99690800000002,25 Bent Street,NORTHCOTE,12801000,house,2015,1,1,0,SC_103,3.131,20016,0.307,19,0,hospital_035,1.086,S_105,1.914
67940,-37.831071,145.01350300000001,2/114 St Georges Road,TOORAK,8177000,house,2012,3,3,2,SC_038,1.154,19906,0.653,16,0,hospital_122,1.507,S_102,1.131
93855,-38.063902,145.124129,2 Toulon Court,BONBEACH,7590000,house,2014,4,1,1,SC_070,5.803,19859,0.404,64,0,hospital_096,8.837,S_077,1.286
59211,-37.828103999999996,145.198273,1/10 Halls Parade,MITCHAM,8820000,house,2009,3,2,2,SC_088,1.913,19900,1.253,37,0,hospital_010,1.999,S_202,1.994
88868,-37.951640999999995,145.029238,40 Highland Avenue,HIGHETT,10800000,house,2015,3,1,2,SC_079,1.076,19872,1.165,44,0,hospital_058,1.429,S_214,0.933
61132,-37.810192,145.218932,10 Poynton Avenue,RINGWOOD,9920000,house,2013,3,2,2,SC_032,0.915,19902,1.087,41,0,hospital_105,2.126,S_040,0.886
625,-37.795649,144.88836,216 Gordon Street,FOOTSCRAY,8500000,house,2014,2,1,1,SC_043,2.372,20023,0.736,20,0,hospital_056,0.339,S_201,1.021
46809,-37.70785,145.149271,2/1125 Main Road,ELTHAM,4400000,house,2015,3,1,1,SC_051,3.915,19987,0.647,44,0,hospital_075,3.835,S_194,1.107
76270,-37.9040184,145.10777280000002,5 Shafton Street,HUNTINGDALE,12240000,house,2009,3,1,2,SC_087,2.882,19916,0.912,36,0,hospital_166,0.553,S_169,2.62
55942,-37.837492,145.074037,8 Carramar Avenue,CAMBERWELL,13305000,house,2014,2,1,1,SC_099,2.03,19851,0.384,29,0,hospital_168,1.926,S_160,0.385
76119,-37.906428000000005,145.083429,36 Calembeena Avenue,HUGHESDALE,8010000,house,2010,3,1,2,SC_087,2.011,19917,0.799,34,0,hospital_166,2.135,S_010,1.75
21977,-37.735114,144.953201,14 Jersey Street,COBURG,8865000,house,2013,3,1,1,SC_030,0.405,19964,0.867,30,0,hospital_084,2.162,S_172,1.285
44407,-37.696221,145.110718,17 Somerleigh Crescent,GREENSBOROUGH,7380000,house,2014,4,2,2,SC_051,4.994,19985,0.888,41,0,hospital_075,1.08,S_210,1.05
24401,-37.719615999999995,144.97347,4/10 Derby Street,FAWKNER,8385000,house,2016,2,1,1,SC_030,2.5,19963,1.08,32,0,hospital_139,2.177,S_030,1.423
81455,-37.987182000000004,145.225566,7 Besley Street,DANDENONG,8400000,house,2014,4,3,2,SC_112,0.921,19888,1.424,54,0,hospital_119,0.623,S_184,0.792
88050,-37.943534,145.041026,10 Florida Court,MOORABBIN,17400000,house,2014,5,3,2,SC_046,0.507,19872,0.549,44,0,hospital_110,1.224,S_069,0.623
82406,-37.997417999999996,145.229973,77 Wattle Drive,DOVETON,3520000,house,2010,3,1,1,SC_117,1.408,19888,1.96,54,0,hospital_119,1.675,S_184,1.644
32931,-37.733104,145.020024,52 Madeline Street,PRESTON,7101000,house,2016,3,1,2,SC_047,1.09,20011,1.606,28,0,hospital_139,2.594,S_225,1.191
55519,-37.838828,145.070695,31 Orrong Crescent,CAMBERWELL,14320000,house,2015,4,1,1,SC_099,1.959,19851,0.348,29,0,hospital_168,1.597,S_160,0.427
36496,-37.661978000000005,145.035236,50 Beaumont Crescent,LALOR,6240000,house,2014,3,1,2,SC_062,4.576,20005,1.159,42,0,hospital_053,2.017,S_229,1.454
70196,-37.86835,145.087514,57 Alamein Avenue,ASHBURTON,8940000,house,2011,3,1,1,SC_042,1.061,19847,0.691,36,0,hospital_098,0.539,S_112,0.588
25680,-37.60249,144.91253500000002,18 Durban Place,CRAIGIEBURN,4070000,house,2013,4,2,2,SC_016,1.076,40221,2.716,46,0,hospital_104,5.411,S_178,2.116
61965,-37.776697999999996,145.254594,40 Wandarra Way,WARRANWOOD,11815000,house,2012,4,2,3,SC_022,3.534,19878,3.096,50,0,hospital_164,3.459,S_157,2.283
21967,-37.742684999999994,144.972456,139 Barrow Street,COBURG,14820000,house,2015,4,1,2,SC_030,2.275,19965,0.804,28,0,hospital_144,1.537,S_173,0.552
28646,-37.802255,144.988731,54B Dight Street,COLLINGWOOD,11850000,house,2010,4,2,1,SC_008,1.975,19976,0.509,9,0,hospital_170,0.962,S_175,0.446
64806,-37.79684829999999,145.2911682,7 Hull Road,CROYDON,2264000,house,2008,2,1,2,SC_022,0.754,19878,0.943,50,0,hospital_164,3.357,S_055,0.806
12704,-37.697993,144.76910800000002,22 Sacras Court,SYDENHAM,3258000,house,2015,3,2,1,SC_048,4.589,20000,0.567,39,0,hospital_057,8.023,S_094,0.79
46306,-37.709817,145.161733,1 Arunta Court,ELTHAM,7680000,house,2014,3,2,2,SC_051,4.028,19987,1.294,44,0,hospital_075,4.948,S_194,0.664
23177,-37.747146,144.958045,8 Gilbert Street,COBURG,11340000,house,2016,3,2,0,SC_030,1.783,19965,0.709,28,0,hospital_084,0.774,S_172,0.879
50257,-37.772057000000004,145.086534,47 Barak Street,BULLEEN,16500000,house,2015,4,2,2,SC_009,0.856,19935,2.821,29,0,hospital_193,2.526,S_154,0.739
78259,-37.92611694,145.1515045,6/3 Wilma Avenue,MULGRAVE,4530000,house,2009,2,1,1,SC_073,3.747,19914,1.771,42,0,hospital_065,2.756,S_148,2.537
13324,-37.722341,144.77121200000002,6 Kiev Walk,DELAHEY,3750000,house,2011,3,2,2,SC_048,2.87,20001,2.128,36,0,hospital_057,5.706,S_094,2.274
12283,-37.70339584,144.75268559999998,13 Mordaunt Court,HILLSIDE,3290000,house,2009,3,2,1,SC_048,3.435,20000,1.91,39,0,hospital_057,8.367,S_163,1.046
55423,-37.828238,145.067275,28 Moorhouse Street,CAMBERWELL,15300000,house,2010,4,2,3,SC_099,0.921,19892,0.273,24,0,hospital_168,2.252,S_113,0.757
23535,-37.64889145,144.9038849,27 Dunfermline Ave,GREENVALE,10200000,house,2009,4,3,2,SC_072,1.629,44817,2.374,40,0,hospital_104,1.471,S_211,2.185
1661,-37.81002045,144.8760986,11 Chatfield Street,KINGSVILLE,10990000,house,2009,3,2,2,SC_043,2.228,20023,1.222,20,0,hospital_056,2.079,S_201,2.186
6197,-37.78962,144.827074,144 Derby Road,SUNSHINE,9010000,house,2010,3,1,1,SC_102,0.993,20021,0.525,26,0,hospital_174,1.412,S_080,1.035
2691,-37.817196,144.872228,11 Bromyard Street,YARRAVILLE,5720000,house,2010,3,1,2,SC_033,2.476,19996,1.564,15,0,hospital_056,2.947,S_149,2.784
70314,-37.869061,145.071179,7B Chamberlain Street,ASHBURTON,12840000,house,2015,4,2,2,SC_042,2.01,19837,0.723,21,0,hospital_108,0.938,S_112,2.006
63527,-37.792687,145.299052,14 Boyana Crescent,CROYDON,4895000,house,2011,3,1,3,SC_022,1.575,19877,1.47,54,0,hospital_164,4.175,S_224,1.447
95026,-37.92145538,145.0305481,19 Miles Street,BENTLEIGH,10608000,house,2009,3,2,2,SC_046,2.122,19938,0.597,40,0,hospital_110,1.403,S_107,1.037
84081,-37.852534999999996,145.004762,49 Aberdeen Road,PRAHRAN,6660000,house,2013,2,1,0,SC_066,1.143,19946,0.828,22,0,hospital_132,0.403,S_115,0.502
72718,-37.868558,145.284661,1/155 Dorset Road,BORONIA,6880000,house,2015,3,1,2,SC_049,3.546,19869,0.903,52,0,hospital_049,0.685,S_146,0.739
65216,-37.808187,145.313179,2/61 Mountain View Road,KILSYTH,5325000,house,2015,2,1,1,SC_022,2.835,19877,2.61,54,0,hospital_164,5.065,S_224,0.718
43102,-37.719372,145.057727,34 Heritage Court,MACLEOD,16575000,house,2016,4,2,2,SC_047,3.222,19983,1.248,34,0,hospital_025,1.309,S_155,2.315
27820,-37.574318,144.938549,8 Strathallan Grove,CRAIGIEBURN,6440000,house,2014,4,2,2,SC_005,1.597,40221,3.09,46,0,hospital_104,8.651,S_178,2.227
93306,-38.022294,145.106092,4 Bega Court,ASPENDALE,9072000,house,2011,5,1,0,SC_003,5.888,19862,0.648,58,0,hospital_001,4.576,S_119,2.326
4490,-37.841633,144.87065900000002,47 Laurie Street,NEWPORT,10880000,house,2014,3,2,3,SC_033,2.681,19994,1.144,20,0,hospital_141,2.952,S_056,2.239
15621,-37.737823,144.883768,23 Hutchison Street,NIDDRIE,9650000,house,2012,4,2,2,SC_082,1.967,20036,3.435,24,0,hospital_184,1.941,S_198,1.573
24477,-37.697357000000004,144.965582,56 Dowding Close,FAWKNER,6398000,house,2010,3,2,2,SC_030,4.132,19961,0.697,35,0,hospital_139,3.639,S_161,1.083
40719,-37.708378,145.059931,49 Moreton Crescent,BUNDOORA,9600000,house,2015,4,1,1,SC_047,4.252,19984,2.121,37,0,hospital_037,0.772,S_155,1.166
29066,-37.799585,144.997414,53 Turner Street,ABBOTSFORD,21600000,house,2016,2,1,2,SC_008,2.783,19975,0.265,10,0,hospital_134,1.392,S_076,1.127
47649,-37.697963,145.134553,93 Weidlich Road,ELTHAM NORTH,8580000,house,2010,3,2,2,SC_051,3.498,19987,2.092,44,0,hospital_075,2.649,S_051,1.458
4717,-37.836752000000004,144.879757,89 William Street,NEWPORT,14720000,house,2010,4,2,2,SC_033,3.111,19994,0.745,20,0,hospital_141,3.037,S_056,2.933
53187,-37.829827,145.008074,39 Adam Street,BURNLEY,15400000,house,2014,3,1,0,SC_038,1.196,19906,0.256,16,0,hospital_122,1.161,S_102,1.171
4728,-37.84808731,144.869278,9 Revo Street,NEWPORT,5900000,house,2008,4,2,1,SC_033,3.099,19994,1.394,20,0,hospital_141,2.524,S_056,2.455
82771,-37.907996000000004,145.277404,4 Josephine Close,ROWVILLE,10275000,house,2014,5,3,2,SC_049,3.102,19867,3.148,57,0,hospital_150,3.31,S_199,2.34
46618,-37.696394,145.16127600000002,14 Nathan Road,ELTHAM,7800000,house,2014,4,2,2,SC_051,2.533,19987,2.247,44,0,hospital_075,4.976,S_194,2.091
9839,-37.904948,144.632826,5 Simpson Court,WERRIBEE,4966000,house,2011,3,2,2,SC_012,4.054,19921,2.561,39,0,hospital_073,5.132,S_050,2.931
63280,-37.8003007,145.2940909,1/348 Mt Dandenong Road,CROYDON,7491000,house,2010,2,1,1,SC_022,0.978,19878,1.305,50,0,hospital_164,3.486,S_055,0.974
4014,-37.843931,144.872299,1/16 Bradley Street,NEWPORT,7200000,house,2011,4,3,2,SC_033,2.955,19994,1.003,20,0,hospital_141,2.663,S_056,2.464
53808,-37.8284739,144.9922654,80 Cubitt Street,CREMORNE,2583000,house,2012,2,1,0,SC_024,1.876,19907,0.481,6,0,hospital_196,1.112,S_102,1.929
91921,-37.979407,145.05590700000002,1/20 Collins Street,MENTONE,9780000,house,2011,3,1,3,SC_003,3.052,19865,0.857,50,0,hospital_055,0.344,S_011,0.621
43554,-37.7122019,145.08066090000003,19 Lambourn Road,WATSONIA,5535000,house,2011,3,1,1,SC_017,4.965,19984,0.309,37,0,hospital_075,2.355,S_020,1.902
56088,-37.852844,145.11273899999998,1/34 Cumming Street,BURWOOD,9540000,house,2016,5,3,2,SC_042,3.304,19840,2.312,28,0,hospital_089,1.711,S_097,1.903
69787,-37.869245,145.09020800000002,23 Sunderland Avenue,ASHBURTON,7029000,house,2012,3,1,1,SC_042,0.909,19839,0.575,26,0,hospital_098,0.748,S_112,0.441
26312,-37.58789062,144.9288788,3 Brookside Court,CRAIGIEBURN,3224000,house,2009,4,2,2,SC_016,1.439,40221,2.006,46,0,hospital_104,7.031,S_178,0.816
66432,-37.781894,145.328854,48 Carronvale Road,MOOROOLBARK,20230000,house,2011,3,1,1,SC_084,2.951,19877,1.482,54,0,hospital_113,3.181,S_168,2.698
81263,-37.977489,145.20519,4/139 Princes Highway,DANDENONG,2600000,house,2015,2,1,1,SC_112,1.376,19889,1.195,51,0,hospital_033,0.986,S_183,0.967
25403,-37.580612,144.937152,14 Green Hill Place,CRAIGIEBURN,4160000,house,2014,3,2,2,SC_005,1.62,40221,2.422,46,0,hospital_104,7.94,S_178,1.516
29668,-37.761583,144.990483,20 Bird Avenue,NORTHCOTE,11765000,house,2014,2,1,3,SC_103,2.649,20015,0.643,20,0,hospital_035,1.535,S_105,1.646
95068,-37.932935,145.03926299999998,2 Jasper Road,BENTLEIGH,6850000,house,2009,3,1,2,SC_046,0.735,19937,0.272,42,0,hospital_110,0.217,S_107,1.513
16013,-37.702151,144.895307,23 Rutherglen Crescent,GOWANBRAE,3440000,house,2015,4,2,2,SC_010,1.52,20032,1.948,33,0,hospital_184,4.551,S_209,2.563
55292,-37.847738,145.092083,21 Outlook Drive,CAMBERWELL,11840000,house,2014,5,3,3,SC_042,3.296,19849,1.103,33,0,hospital_089,1.094,S_112,2.087
882,-37.80654526,144.9006805,33 Parker Street,FOOTSCRAY,5736000,house,2009,3,1,2,SC_011,3.014,19997,0.519,14,0,hospital_003,1.89,S_201,0.687
92310,-37.982309,145.055715,46 Marina Road,MENTONE,19200000,house,2012,4,2,2,SC_003,3.18,19865,0.831,50,0,hospital_055,0.413,S_011,0.595
96135,-37.911203,145.026802,7 Brennan Street,MCKINNON,7360000,house,2013,3,2,2,SC_046,3.309,19940,1.015,36,0,hospital_126,1.348,S_107,1.632
38056,-37.77366638,145.0306244,18 Shiers Street,ALPHINGTON,7404000,house,2008,3,1,1,SC_001,1.173,19931,0.529,22,0,hospital_039,1.146,S_219,1.147
3290,-37.823073,144.895239,296 Hyde Street,YARRAVILLE,7280000,house,2014,3,1,1,SC_033,4.282,19996,0.93,15,0,hospital_056,3.427,S_201,2.497
83504,-37.849508,145.002532,135 Williams Road (Corner Clarke Street),PRAHRAN,25670000,house,2011,3,3,2,SC_066,0.825,19947,0.548,20,0,hospital_097,0.5,S_115,0.29
50087,-37.775086,145.10333500000002,26 Vera Street,BULLEEN,9165000,house,2010,3,2,1,SC_009,1.454,19935,4.255,29,0,hospital_194,1.063,S_046,0.954
13058,-37.697691,144.761922,39 Delbridge Drive,SYDENHAM,6276000,house,2016,3,2,2,SC_048,4.318,20000,1.146,39,0,hospital_057,8.384,S_163,0.951
33349,-37.697034,145.02337,1 Burbank Drive,RESERVOIR,6020000,house,2010,3,1,1,SC_047,4.662,20008,1.04,35,0,hospital_025,2.822,S_228,2.76
75253,-37.887282,145.073057,5/14 Wahroongaa Crescent,MURRUMBEENA,7560000,house,2016,3,2,1,SC_087,0.76,19919,0.595,30,0,hospital_108,2.491,S_167,0.76
88780,-37.948535,145.03361,31 George Street,HIGHETT,10846000,house,2011,3,1,1,SC_079,0.658,19872,0.725,44,0,hospital_110,1.746,S_069,0.658
68456,-37.859268,145.020677,3 St James Road,ARMADALE,10780000,house,2011,2,1,0,SC_038,2.35,19945,0.335,23,0,hospital_092,0.837,S_013,0.709
12402,-37.695071999999996,144.758958,16 Dundee Way,SYDENHAM,3500000,house,2014,3,2,1,SC_048,4.489,20000,1.501,39,0,hospital_057,8.772,S_163,0.609
31929,-37.74858475,145.0127716,15 Bransgrove Street,PRESTON,6281000,house,2009,3,1,2,SC_103,1.382,20013,1.16,24,0,hospital_035,1.653,S_105,0.851
63697,-37.803331,145.29669199999998,17B Parrs Road,CROYDON,6270000,house,2012,3,2,2,SC_022,1.287,19878,1.666,50,0,hospital_164,3.648,S_224,1.209
13146,-37.708749,144.77387,42 Heritage Gardens,SYDENHAM,5920000,house,2012,3,2,2,SC_107,3.603,20000,0.849,39,0,hospital_057,6.78,S_094,0.747
20022,-37.798831,144.970796,116 Faraday Street,CARLTON,8635000,house,2013,2,1,0,SC_008,1.451,19843,1.373,10,0,hospital_188,0.47,S_200,0.634
51174,-37.792204999999996,145.122782,29 Boyd Street,DONCASTER,9515000,house,2010,3,2,2,SC_091,0.636,20042,3.01,33,0,hospital_194,2.204,S_188,0.589
81096,-37.999438,145.211988,29 Kirkham Road,DANDENONG,7800000,house,2014,3,1,1,SC_117,0.83,19888,1.073,54,0,hospital_119,1.706,S_184,1.429
40077,-37.694708,145.07986499999998,22 Cheadle Crescent,BUNDOORA,12240000,house,2014,4,2,2,SC_062,4.816,19984,1.842,37,0,hospital_041,1.534,S_020,2.098
39617,-37.689588,145.057074,13 Larter Court,BUNDOORA,12920000,house,2016,4,2,2,SC_062,4.907,19984,3.346,37,0,hospital_041,0.558,S_155,1.033
88247,-37.93615,145.05657,536 South Road,MOORABBIN,6780000,house,2011,3,1,2,SC_046,1.643,19937,1.753,42,0,hospital_110,1.77,S_069,1.985
43151,-37.718311,145.087153,40 Harborne Street,MACLEOD,4860000,house,2011,3,1,2,SC_017,4.48,19984,0.87,37,0,hospital_075,2.207,S_020,1.895
10585,-37.794847,144.925232,45 The Ridgeway,KENSINGTON,10160000,house,2015,3,2,0,SC_011,1.602,20041,0.48,14,0,hospital_114,0.45,S_086,0.885
85321,-37.8758859,145.0012275,18 Myrtle Street,ST KILDA EAST,8400000,house,2010,3,2,0,SC_015,1.973,19955,0.526,15,0,hospital_009,0.697,S_133,0.791
35573,-37.72415161,145.0073395,78 Northernhay Street,RESERVOIR,3915000,house,2008,2,1,0,SC_103,1.782,20011,0.621,28,0,hospital_139,1.098,S_085,1.498
3587,-37.809827399999996,144.8862612,47 O'Farrell Street,YARRAVILLE,11440000,house,2013,3,2,1,SC_043,2.825,19996,0.744,15,0,hospital_056,1.858,S_201,1.446
63004,-37.832712,145.255584,55 Armstrong Road,HEATHMONT,5440000,house,2015,3,1,2,SC_032,3.237,19871,1.086,45,0,hospital_105,2.641,S_139,1.514
46645,-37.709906,145.17033899999998,15 Allambie Drive,ELTHAM,4880000,house,2010,3,2,2,SC_051,4.141,19987,2.024,44,0,hospital_075,5.703,S_194,1.226
33591,-37.695546,145.01046499999998,1095 High Street,RESERVOIR,7875000,house,2014,3,1,2,SC_103,4.959,20008,0.146,35,0,hospital_139,2.684,S_228,2.601
37743,-37.657739,145.035876,71 Narina Way,EPPING,6016000,house,2011,3,1,2,SC_062,4.425,20005,0.782,42,0,hospital_053,1.841,S_229,1.738
34746,-37.721036,145.01873899999998,34 Tambo Avenue,RESERVOIR,9750000,house,2010,3,1,0,SC_047,2.2,20010,1.133,31,0,hospital_139,1.861,S_225,0.98
16308,-37.698543,144.942106,106 Evell Street,GLENROY,9384000,house,2014,4,2,2,SC_030,3.835,19961,1.496,35,0,hospital_139,5.363,S_004,0.989
67316,-37.740491999999996,145.345848,3 Bravo Court,LILYDALE,8840000,house,2014,3,2,2,SC_084,3.428,19876,1.681,59,0,hospital_151,1.651,S_233,1.983
6794,-37.777253,144.840358,5 Northumberland Road,SUNSHINE NORTH,6552000,house,2010,3,1,0,SC_102,0.822,20004,1.378,28,0,hospital_174,0.691,S_080,0.804
24647,-37.672843,144.961835,12 Rosemary Court,CAMPBELLFIELD,2400000,house,2009,3,1,3,SC_072,4.27,19960,1.528,39,0,hospital_104,4.404,S_161,1.884
4120,-37.835437,144.872896,14 Bruce Street,NEWPORT,7020000,house,2016,3,1,2,SC_033,2.497,19994,1.242,20,0,hospital_141,3.42,S_056,2.325
51899,-37.798194200000005,145.1815479,33 Mulsanne Way,DONVALE,5580000,house,2012,3,2,2,SC_088,2.359,19900,2.389,37,0,hospital_034,1.152,S_202,2.901
59252,-37.828862,145.195763,1/4 Vernal Avenue,MITCHAM,7514000,house,2012,3,2,2,SC_088,1.776,19900,1.253,37,0,hospital_010,2.054,S_202,1.805
85237,-37.884303,145.01038400000002,12 Hopetoun Street,ELSTERNWICK,24180000,house,2015,5,2,2,SC_023,2.993,19954,0.835,16,0,hospital_079,0.124,S_193,0.488
31223,-37.753842999999996,145.000646,4 Blythe Street,THORNBURY,5120000,house,2011,2,1,2,SC_103,1.591,20014,0.227,22,0,hospital_035,1.192,S_105,0.405
54814,-37.842203999999995,145.096468,1 Gleeson Avenue,CAMBERWELL,15700000,house,2010,5,3,2,SC_037,3.443,19849,1.747,33,0,hospital_089,1.706,S_160,2.378
3134,-37.823752,144.871508,228 Fogarty Avenue,YARRAVILLE,8550000,house,2014,4,2,2,SC_033,2.2,19995,1.482,18,0,hospital_056,3.645,S_056,2.556
48209,-37.804386,145.041405,28 Parkhill Road,KEW,13440000,house,2011,2,1,2,SC_083,1.862,19904,1.951,20,0,hospital_064,0.773,S_039,0.935
29042,-37.80826569,144.9976959,44 William Street,ABBOTSFORD,9750000,house,2008,2,1,2,SC_068,2.366,19977,0.515,7,0,hospital_134,0.637,S_076,0.238
75341,-37.907140000000005,145.072711,6 Reid Street,MURRUMBEENA,14850000,house,2016,4,2,2,SC_087,2.225,19918,1.432,32,0,hospital_159,1.748,S_010,1.919
81811,-38.0023,145.248332,15 McLaughlan Avenue,EUMEMMERRING,5488000,house,2015,3,1,2,SC_077,0.321,19885,2.548,57,0,hospital_119,3.208,S_212,1.544
50996,-37.785231,145.103651,2/16 Ayr Street,DONCASTER,11872000,house,2013,4,2,2,SC_091,1.976,19896,3.81,31,0,hospital_194,1.67,S_046,1.586
6440,-37.785903999999995,144.824729,21 Fraser Street,SUNSHINE,7125000,house,2015,3,1,0,SC_102,0.874,20021,0.774,26,0,hospital_174,1.143,S_080,0.876
26410,-37.579732,144.909114,3 Thorngrove Avenue,CRAIGIEBURN,5840000,house,2011,3,2,2,SC_005,1.153,40221,3.892,46,0,hospital_104,7.962,S_178,2.71
12222,-37.710952,144.77199099999999,12 Marlock Way,DELAHEY,4464000,house,2011,3,2,1,SC_107,3.61,20000,1.11,39,0,hospital_057,6.664,S_094,1.032
